,barcodes,ms_leiden_2.5,AIFI_L1,AIFI_L2,AIFI_L3
12872,16f1bdaafec611ebb53be648bf1f31d0,0,B cell ,Memory B cell,Core memory B cell
12873,16f24414fec611ebb53be648bf1f31d0,1,B cell ,Memory B cell,Core memory B cell
12874,16f37000fec611ebb53be648bf1f31d0,9,B cell ,Memory B cell,Early memory B cell
12875,16f386c6fec611ebb53be648bf1f31d0,4,B cell ,Memory B cell,Core memory B cell
12876,16f836b2fec611ebb53be648bf1f31d0,0,B cell ,Memory B cell,Core memory B cell
12877,16f8737afec611ebb53be648bf1f31d0,6,B cell ,Memory B cell,Core memory B cell
12878,16f8b696fec611ebb53be648bf1f31d0,12,B cell ,Memory B cell,CD95 memory B cell
12879,16fa2b84fec611ebb53be648bf1f31d0,6,B cell ,Memory B cell,Core memory B cell
12880,16fb8c90fec611ebb53be648bf1f31d0,1,B cell ,Memory B cell,Early memory B cell
12881,16fdbdc6fec611ebb53be648bf1f31d0,7,B cell ,Memory B cell,Core memory B cell
12882,b52eebacfece11eb879816429967a19a,13,B cell ,Memory B cell,Core memory B cell
12883,b5314c26fece11eb879816429967a19a,4,B cell ,Memory B cell,Core memory B cell
12884,b531c2a0fece11eb879816429967a19a,5,B cell ,Memory B cell,Core memory B cell
12885,b5323622fece11eb879816429967a19a,8,B cell ,Memory B cell,Core memory B cell
12886,b5325422fece11eb879816429967a19a,1,B cell ,Memory B cell,Core memory B cell
12887,b5333ad6fece11eb879816429967a19a,2,B cell ,Memory B cell,Core memory B cell
12888,b5334274fece11eb879816429967a19a,1,B cell ,Memory B cell,Early memory B cell
12889,b534eb60fece11eb879816429967a19a,1,B cell ,Memory B cell,Early memory B cell
12890,b534f858fece11eb879816429967a19a,1,B cell ,Memory B cell,Core memory B cell
12891,b535ab86fece11eb879816429967a19a,1,B cell ,Memory B cell,Early memory B cell
12892,b535d57afece11eb879816429967a19a,1,B cell ,Memory B cell,Core memory B cell
12893,b5381b82fece11eb879816429967a19a,6,B cell ,Memory B cell,Core memory B cell
12894,b53850acfece11eb879816429967a19a,6,B cell ,Memory B cell,Core memory B cell
12895,b539bb86fece11eb879816429967a19a,1,B cell ,Memory B cell,Core memory B cell
12896,b53cecc0fece11eb879816429967a19a,4,B cell ,Memory B cell,Core memory B cell
12897,b53e4fdefece11eb879816429967a19a,6,B cell ,Memory B cell,Core memory B cell
12898,b53ee3a4fece11eb879816429967a19a,7,B cell ,Memory B cell,Core memory B cell
12899,b53fbe5afece11eb879816429967a19a,1,B cell ,Memory B cell,Core memory B cell
12900,b5414ad6fece11eb879816429967a19a,1,B cell ,Memory B cell,Core memory B cell
12901,b5416296fece11eb879816429967a19a,6,B cell ,Memory B cell,Core memory B cell
12902,b54627e0fece11eb879816429967a19a,10,B cell ,Effector B cell,CD27- effector B cell
12903,b549605efece11eb879816429967a19a,1,B cell ,Memory B cell,Core memory B cell
12904,b549ae1afece11eb879816429967a19a,0,B cell ,Memory B cell,Early memory B cell
12905,b54cc776fece11eb879816429967a19a,0,B cell ,Memory B cell,Core memory B cell
12906,b54dbc44fece11eb879816429967a19a,6,B cell ,Memory B cell,Core memory B cell
12907,b54e8c8cfece11eb879816429967a19a,1,B cell ,Memory B cell,Core memory B cell
12908,b54ed96cfece11eb879816429967a19a,11,B cell ,Memory B cell,Core memory B cell
12909,b552eb06fece11eb879816429967a19a,2,B cell ,Memory B cell,Core memory B cell
12910,b552f0cefece11eb879816429967a19a,2,B cell ,Memory B cell,Core memory B cell
12911,b553c652fece11eb879816429967a19a,6,B cell ,Memory B cell,Core memory B cell
12912,b554db6efece11eb879816429967a19a,1,B cell ,Memory B cell,Core memory B cell
12913,b55548a6fece11eb879816429967a19a,1,B cell ,Memory B cell,Core memory B cell
12914,b5557b46fece11eb879816429967a19a,13,B cell ,Memory B cell,Early memory B cell
12915,b5561196fece11eb879816429967a19a,6,B cell ,Memory B cell,Core memory B cell
12916,b5562e60fece11eb879816429967a19a,1,B cell ,Memory B cell,Core memory B cell
12917,b5564fd0fece11eb879816429967a19a,1,B cell ,Memory B cell,Early memory B cell
12918,b5566574fece11eb879816429967a19a,6,B cell ,Memory B cell,Core memory B cell
12919,b55b9544fece11eb879816429967a19a,8,B cell ,Memory B cell,Core memory B cell
12920,b55e78ccfece11eb879816429967a19a,13,B cell ,Memory B cell,Early memory B cell
12921,b56259f6fece11eb879816429967a19a,4,B cell ,Memory B cell,Core memory B cell
12922,b5654724fece11eb879816429967a19a,13,B cell ,Memory B cell,Core memory B cell
12923,b56595e4fece11eb879816429967a19a,4,B cell ,Memory B cell,Core memory B cell
12924,b5668382fece11eb879816429967a19a,5,B cell ,Memory B cell,Core memory B cell
12925,b5669156fece11eb879816429967a19a,9,B cell ,Memory B cell,Core memory B cell
12926,b567b004fece11eb879816429967a19a,1,B cell ,Memory B cell,Core memory B cell
12927,b567b5d6fece11eb879816429967a19a,1,B cell ,Memory B cell,Early memory B cell
12928,b567fadcfece11eb879816429967a19a,9,B_platelet doublet,B_platelet doublet,B_platelet doublet
12929,b5692ae2fece11eb879816429967a19a,1,B cell ,Memory B cell,Core memory B cell
12930,b569eab8fece11eb879816429967a19a,6,B cell ,Memory B cell,Core memory B cell
12931,b56a51ecfece11eb879816429967a19a,1,B cell ,Memory B cell,Core memory B cell
12932,b56c8af2fece11eb879816429967a19a,9,B cell ,Memory B cell,Core memory B cell
12933,b56cc4aefece11eb879816429967a19a,6,B cell ,Memory B cell,Core memory B cell
12934,b56ce7e0fece11eb879816429967a19a,8,B cell ,Memory B cell,Core memory B cell
12935,b56f11a0fece11eb879816429967a19a,7,B cell ,Memory B cell,Core memory B cell
12936,b5722b06fece11eb879816429967a19a,1,B cell ,Memory B cell,Core memory B cell
12937,b573d744fece11eb879816429967a19a,7,B cell ,Memory B cell,Core memory B cell
12938,b57633e0fece11eb879816429967a19a,6,B cell ,Memory B cell,Core memory B cell
12939,b57824acfece11eb879816429967a19a,0,B cell ,Memory B cell,Core memory B cell
12940,b578ab98fece11eb879816429967a19a,9,B cell ,Memory B cell,Early memory B cell
12941,b579f282fece11eb879816429967a19a,5,B cell ,Memory B cell,Core memory B cell
12942,b57a7554fece11eb879816429967a19a,7,B cell ,Memory B cell,Core memory B cell
12943,b57a87d8fece11eb879816429967a19a,1,B cell ,Memory B cell,Core memory B cell
12944,b57b53cafece11eb879816429967a19a,1,B cell ,Memory B cell,Core memory B cell
12945,b57bcb66fece11eb879816429967a19a,12,B cell ,Memory B cell,CD95 memory B cell
12946,b57be556fece11eb879816429967a19a,6,B cell ,Memory B cell,Core memory B cell
12947,b57bf0aafece11eb879816429967a19a,6,B cell ,Memory B cell,Core memory B cell
12948,b57ca004fece11eb879816429967a19a,6,B cell ,Memory B cell,Core memory B cell
12949,b57d83cafece11eb879816429967a19a,10,B cell ,Memory B cell,Type 2 polarized memory B cell
12950,b57e5b4cfece11eb879816429967a19a,10,B cell ,Memory B cell,Type 2 polarized memory B cell
12951,b57e613cfece11eb879816429967a19a,6,B cell ,Memory B cell,Core memory B cell
12952,ae26b386fecd11eb9c589a38ef83a3f1,5,B cell ,Memory B cell,Core memory B cell
12953,ae26db7cfecd11eb9c589a38ef83a3f1,10,B cell ,Memory B cell,Type 2 polarized memory B cell
12954,ae2751f6fecd11eb9c589a38ef83a3f1,6,B cell ,Memory B cell,Core memory B cell
12955,ae277e10fecd11eb9c589a38ef83a3f1,4,B cell ,Memory B cell,Core memory B cell
12956,ae284d4afecd11eb9c589a38ef83a3f1,6,B cell ,Memory B cell,Core memory B cell
12957,ae287842fecd11eb9c589a38ef83a3f1,6,B cell ,Memory B cell,Core memory B cell
12958,ae289796fecd11eb9c589a38ef83a3f1,6,B cell ,Memory B cell,Core memory B cell
12959,ae2be806fecd11eb9c589a38ef83a3f1,6,B cell ,Memory B cell,Core memory B cell
12960,ae2c1790fecd11eb9c589a38ef83a3f1,6,B cell ,Memory B cell,Core memory B cell
12961,ae2c454efecd11eb9c589a38ef83a3f1,7,B cell ,Memory B cell,Core memory B cell
12962,ae2c4ff8fecd11eb9c589a38ef83a3f1,4,B cell ,Memory B cell,Core memory B cell
12963,ae2d51e6fecd11eb9c589a38ef83a3f1,1,B cell ,Memory B cell,Core memory B cell
12964,ae2d61fefecd11eb9c589a38ef83a3f1,6,B cell ,Memory B cell,Core memory B cell
12965,ae2e546afecd11eb9c589a38ef83a3f1,11,B cell ,Memory B cell,Core memory B cell
12966,ae2fd3bcfecd11eb9c589a38ef83a3f1,6,B cell ,Memory B cell,Core memory B cell
12967,ae303082fecd11eb9c589a38ef83a3f1,4,B cell ,Memory B cell,Core memory B cell
12968,ae32b992fecd11eb9c589a38ef83a3f1,6,B cell ,Memory B cell,Core memory B cell
12969,ae37354efecd11eb9c589a38ef83a3f1,14,B cell ,Memory B cell,Core memory B cell
12970,ae3a59eafecd11eb9c589a38ef83a3f1,1,B cell ,Memory B cell,Core memory B cell
12971,ae3c0f42fecd11eb9c589a38ef83a3f1,6,B cell ,Memory B cell,Core memory B cell
12972,ae3e4ec4fecd11eb9c589a38ef83a3f1,9,B cell ,Memory B cell,Early memory B cell
12973,ae3f1002fecd11eb9c589a38ef83a3f1,4,B cell ,Memory B cell,Core memory B cell
12974,ae4002dcfecd11eb9c589a38ef83a3f1,10,B cell ,Memory B cell,Type 2 polarized memory B cell
12975,ae418346fecd11eb9c589a38ef83a3f1,9,B cell ,Memory B cell,Early memory B cell
12976,ae422d96fecd11eb9c589a38ef83a3f1,2,B cell ,Memory B cell,Core memory B cell
12977,ae458d56fecd11eb9c589a38ef83a3f1,6,B cell ,Memory B cell,Core memory B cell
12978,ae464426fecd11eb9c589a38ef83a3f1,8,B cell ,Memory B cell,Core memory B cell
12979,ae470b4afecd11eb9c589a38ef83a3f1,9,B cell ,Memory B cell,Core memory B cell
12980,ae48473afecd11eb9c589a38ef83a3f1,2,B cell ,Memory B cell,Core memory B cell
12981,ae4a8284fecd11eb9c589a38ef83a3f1,6,B cell ,Memory B cell,Core memory B cell
12982,ae4abad8fecd11eb9c589a38ef83a3f1,4,B cell ,Memory B cell,Core memory B cell
12983,ae4aff48fecd11eb9c589a38ef83a3f1,6,B cell ,Memory B cell,Core memory B cell
12984,ae4b33befecd11eb9c589a38ef83a3f1,4,B cell ,Memory B cell,Core memory B cell
12985,ae4c3232fecd11eb9c589a38ef83a3f1,5,B cell ,Memory B cell,Core memory B cell
12986,ae4c63e2fecd11eb9c589a38ef83a3f1,1,B cell ,Memory B cell,Core memory B cell
12987,ae4d5478fecd11eb9c589a38ef83a3f1,1,B cell ,Memory B cell,Core memory B cell
12988,ae4df2e8fecd11eb9c589a38ef83a3f1,1,B cell ,Memory B cell,Core memory B cell
12989,ae4e279afecd11eb9c589a38ef83a3f1,1,B cell ,Memory B cell,Core memory B cell
12990,ae4e3d8efecd11eb9c589a38ef83a3f1,2,B cell ,Memory B cell,Core memory B cell
12991,ae4ebe80fecd11eb9c589a38ef83a3f1,1,B cell ,Memory B cell,Core memory B cell
12992,ae500470fecd11eb9c589a38ef83a3f1,4,B cell ,Memory B cell,Core memory B cell
12993,ae550dd0fecd11eb9c589a38ef83a3f1,2,B cell ,Memory B cell,Core memory B cell
12994,ae57541efecd11eb9c589a38ef83a3f1,9,B cell ,Memory B cell,Early memory B cell
12995,ae5794a6fecd11eb9c589a38ef83a3f1,6,B cell ,Memory B cell,Core memory B cell
12996,ae599c42fecd11eb9c589a38ef83a3f1,0,B cell ,Memory B cell,Early memory B cell
12997,ae5c9316fecd11eb9c589a38ef83a3f1,0,B cell ,Memory B cell,Core memory B cell
12998,ae5d1f66fecd11eb9c589a38ef83a3f1,1,B cell ,Memory B cell,Core memory B cell
12999,ae5f3954fecd11eb9c589a38ef83a3f1,10,B cell ,Memory B cell,Type 2 polarized memory B cell
13000,ae5f57aefecd11eb9c589a38ef83a3f1,6,B cell ,Memory B cell,Core memory B cell
13001,ae60d2a0fecd11eb9c589a38ef83a3f1,9,B cell ,Memory B cell,Early memory B cell
13002,ae613358fecd11eb9c589a38ef83a3f1,1,B cell ,Memory B cell,Core memory B cell
13003,ae6322c6fecd11eb9c589a38ef83a3f1,6,B cell ,Memory B cell,Core memory B cell
13004,ae672344fecd11eb9c589a38ef83a3f1,6,B cell ,Memory B cell,Core memory B cell
13005,ae6db0bafecd11eb9c589a38ef83a3f1,4,B cell ,Memory B cell,Core memory B cell
13006,ae6e5df8fecd11eb9c589a38ef83a3f1,1,B cell ,Memory B cell,Core memory B cell
13007,ae6eafe2fecd11eb9c589a38ef83a3f1,6,B cell ,Memory B cell,Core memory B cell
13008,ae6f7e5efecd11eb9c589a38ef83a3f1,9,B cell ,Memory B cell,Early memory B cell
13009,ae7081d2fecd11eb9c589a38ef83a3f1,5,B cell ,Memory B cell,Core memory B cell
13010,ae70ed48fecd11eb9c589a38ef83a3f1,9,B cell ,Memory B cell,Core memory B cell
13011,ae714220fecd11eb9c589a38ef83a3f1,6,B cell ,Memory B cell,Core memory B cell
13012,ae731d20fecd11eb9c589a38ef83a3f1,1,B cell ,Memory B cell,Core memory B cell
13013,ae764a7cfecd11eb9c589a38ef83a3f1,5,B cell ,Memory B cell,Core memory B cell
13014,ae76510cfecd11eb9c589a38ef83a3f1,8,B cell ,Effector B cell,CD27+ effector B cell
13015,e6523706feca11eb9143de3cb0860f61,1,B cell ,Memory B cell,Core memory B cell
13016,e652723efeca11eb9143de3cb0860f61,6,B cell ,Memory B cell,Core memory B cell
13017,e6528846feca11eb9143de3cb0860f61,1,B cell ,Memory B cell,Early memory B cell
13018,e6543f4cfeca11eb9143de3cb0860f61,1,B cell ,Memory B cell,Core memory B cell
13019,e6544550feca11eb9143de3cb0860f61,4,B cell ,Memory B cell,Core memory B cell
13020,e654a428feca11eb9143de3cb0860f61,5,B cell ,Memory B cell,Core memory B cell
13021,e6561e2afeca11eb9143de3cb0860f61,2,B cell ,Memory B cell,Core memory B cell
13022,e6570038feca11eb9143de3cb0860f61,1,B cell ,Memory B cell,Core memory B cell
13023,e6574f98feca11eb9143de3cb0860f61,6,B cell ,Memory B cell,Core memory B cell
13024,e6575cc2feca11eb9143de3cb0860f61,4,B cell ,Memory B cell,Core memory B cell
13025,e657ac9afeca11eb9143de3cb0860f61,1,B cell ,Memory B cell,Core memory B cell
13026,e65894e8feca11eb9143de3cb0860f61,1,B cell ,Memory B cell,Core memory B cell
13027,e658d174feca11eb9143de3cb0860f61,1,B cell ,Memory B cell,Core memory B cell
13028,e65ab02afeca11eb9143de3cb0860f61,4,B cell ,Memory B cell,Core memory B cell
13029,e65b4f8afeca11eb9143de3cb0860f61,8,B cell ,Memory B cell,Core memory B cell
13030,e65b5ea8feca11eb9143de3cb0860f61,13,B cell ,Memory B cell,Core memory B cell
13031,e65b7460feca11eb9143de3cb0860f61,8,B cell ,Memory B cell,Core memory B cell
13032,e65f8eecfeca11eb9143de3cb0860f61,4,B cell ,Memory B cell,Core memory B cell
13033,e663b9aefeca11eb9143de3cb0860f61,1,B cell ,Memory B cell,Core memory B cell
13034,e664a45efeca11eb9143de3cb0860f61,6,B cell ,Memory B cell,Core memory B cell
13035,e66503c2feca11eb9143de3cb0860f61,1,B cell ,Memory B cell,Core memory B cell
13036,e6652604feca11eb9143de3cb0860f61,6,B cell ,Memory B cell,Core memory B cell
13037,e665282afeca11eb9143de3cb0860f61,4,B cell ,Memory B cell,Core memory B cell
13038,e66662eefeca11eb9143de3cb0860f61,0,B cell ,Memory B cell,Core memory B cell
13039,e666989afeca11eb9143de3cb0860f61,1,B cell ,Memory B cell,Core memory B cell
13040,e6684546feca11eb9143de3cb0860f61,1,B cell ,Memory B cell,Core memory B cell
13041,e66a2960feca11eb9143de3cb0860f61,6,B cell ,Memory B cell,Core memory B cell
13042,e66d7b1afeca11eb9143de3cb0860f61,6,B cell ,Memory B cell,Core memory B cell
13043,e66e8af0feca11eb9143de3cb0860f61,1,B cell ,Memory B cell,Core memory B cell
13044,e66f544efeca11eb9143de3cb0860f61,1,B cell ,Memory B cell,Core memory B cell
13045,e6710942feca11eb9143de3cb0860f61,1,B cell ,Memory B cell,Core memory B cell
13046,e672b3fafeca11eb9143de3cb0860f61,0,B cell ,Memory B cell,Core memory B cell
13047,e672fe3cfeca11eb9143de3cb0860f61,1,B cell ,Memory B cell,Core memory B cell
